timestamp,dhtTemp,dhthum,LDR value,rainValue,aqi value,bmpTemp,pressure,altitude,rainStatusNum,weather_condition,AQI_Category
2024-11-06T06:26:57-05:00,26.69,76.36,804,823,145,31.46,1011.46857,4.43083,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:27:59-05:00,26.7,72.6,809,826,196,31.47,1011.44983,4.58727,Light Rain,Rainy,Unhealthy
2024-11-06T06:29:01-05:00,32.93,76.43,710,845,198,31.48,1011.44366,4.63859,Light Rain,Rainy,Unhealthy
2024-11-06T06:30:02-05:00,32.89,80.19,703,814,199,31.5,1011.4458,4.62098,Light Rain,Rainy,Unhealthy
2024-11-06T06:31:04-05:00,32.91,88.98,976,744,166,31.51,1011.44135,4.6582,Light Rain,Rainy,Unhealthy
2024-11-06T06:32:06-05:00,32.83,78.43,428,712,169,31.51,1011.44116,4.65971,Light Rain,Rainy,Unhealthy
2024-11-06T06:33:08-05:00,32.95,80.69,355,786,138,31.52,1011.44708,4.60991,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:34:09-05:00,32.61,88.73,364,732,185,31.54,1011.43073,4.74674,Light Rain,Rainy,Unhealthy
2024-11-06T06:35:11-05:00,32.88,86.5,352,844,180,31.54,1011.42487,4.79554,Light Rain,Rainy,Unhealthy
2024-11-06T06:36:13-05:00,32.9,84.12,974,848,182,31.56,1011.42877,4.76284,Light Rain,Rainy,Unhealthy
2024-11-06T06:37:15-05:00,32.92,81.37,113,869,189,31.57,1011.40607,4.95199,Light Rain,Rainy,Unhealthy
2024-11-06T06:38:16-05:00,32.71,81.83,316,847,176,31.59,1011.40033,5.00028,Light Rain,Rainy,Unhealthy
2024-11-06T06:39:18-05:00,32.73,85.59,329,855,200,31.61,1011.37671,5.19698,Light Rain,Rainy,Unhealthy
2024-11-06T06:40:20-05:00,32.74,83.6,927,822,201,31.63,1011.36487,5.29559,Light Rain,Rainy,Very Unhealthy
2024-11-06T06:41:22-05:00,32.75,83.3,874,821,194,31.63,1011.34186,5.48777,Light Rain,Rainy,Unhealthy
2024-11-06T06:42:24-05:00,33.79,86.85,336,831,191,31.64,1011.32617,5.61857,Light Rain,Rainy,Unhealthy
2024-11-06T06:43:26-05:00,33.81,88.86,351,816,186,31.65,1011.323,5.64523,Light Rain,Rainy,Unhealthy
2024-11-06T06:44:29-05:00,34.01,86.51,704,708,195,31.66,1011.29187,5.90484,Light Rain,Rainy,Unhealthy
2024-11-06T06:45:30-05:00,34.03,87,543,820,193,31.66,1011.27966,6.00646,Light Rain,Rainy,Unhealthy
2024-11-06T06:46:32-05:00,34.04,83.35,487,812,192,31.67,1011.24921,6.26054,Light Rain,Rainy,Unhealthy
2024-11-06T06:47:34-05:00,34.08,90.71,482,811,225,31.68,1011.25079,6.24746,Light Rain,Rainy,Very Unhealthy
2024-11-06T06:48:36-05:00,34.14,89.2,502,818,223,31.69,1011.26001,6.17048,Light Rain,Rainy,Very Unhealthy
2024-11-06T06:49:39-05:00,33.55,88.99,379,817,177,31.69,1011.2807,5.99791,Light Rain,Rainy,Unhealthy
2024-11-06T06:50:41-05:00,33.01,78.46,421,772,162,31.69,1011.29687,5.86308,Light Rain,Rainy,Unhealthy
2024-11-06T06:51:43-05:00,33.3,80.09,377,717,137,31.71,1011.29486,5.87968,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:52:45-05:00,32.79,94.16,376,718,129,31.73,1011.27325,6.05979,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:53:47-05:00,33.24,90.13,384,738,126,31.74,1011.26984,6.08847,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:54:49-05:00,33.11,86.47,388,713,131,31.77,1011.22321,6.47739,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:55:51-05:00,33.1,82.67,389,739,133,31.78,1011.20673,6.61475,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:56:53-05:00,33.05,76.43,382,792,125,31.76,1011.20953,6.5916,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:57:55-05:00,33.14,73.4,884,793,124,31.75,1011.22314,6.47789,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:58:57-05:00,33.02,75.6,933,675,123,31.74,1011.22778,6.43915,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-06T06:59:59-05:00,33.07,78.29,689,680,50,31.74,1011.22736,6.44267,Light Rain,Rainy,Good
2024-11-06T07:01:01-05:00,33.19,88.63,653,674,49,31.75,1011.20667,6.61525,Light Rain,Rainy,Good
2024-11-06T07:02:03-05:00,33.16,92.81,624,725,53,31.75,1011.16174,6.9901,Light Rain,Rainy,Moderate
2024-11-06T07:03:05-05:00,33.13,89.61,614,705,57,31.75,1011.16296,6.98004,Light Rain,Rainy,Moderate
2024-11-06T07:04:07-05:00,33.17,94.48,649,685,51,31.79,1011.1756,6.87437,Light Rain,Rainy,Moderate
2024-11-06T07:05:09-05:00,33.33,94.91,644,686,60,31.8,1011.15326,7.06105,Light Rain,Rainy,Moderate
2024-11-06T07:06:11-05:00,33.37,96.01,636,684,55,31.8,1011.14825,7.10231,Light Rain,Rainy,Moderate
2024-11-06T07:07:13-05:00,33.44,89.13,662,676,77,31.81,1011.12585,7.28949,Light Rain,Rainy,Moderate
2024-11-13T07:47:31-05:00,33.49,86.69,578,688,109,31.83,1011.1189,7.34735,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-13T07:48:33-05:00,33.52,87.31,992,723,81,31.85,1011.11438,7.38509,Light Rain,Rainy,Moderate
2024-11-13T09:21:15-05:00,33.57,87.24,629,768,65,31.87,1011.12061,7.33326,Light Rain,Rainy,Moderate
2024-11-13T09:22:17-05:00,33.58,80.64,615,734,99,31.82,1011.12231,7.31917,Light Rain,Rainy,Moderate
2024-11-13T09:23:16-05:00,33.61,83.12,598,724,98,31.79,1011.11139,7.41025,Light Rain,Rainy,Moderate
2024-11-13T09:24:18-05:00,33.62,83.38,907,742,94,31.79,1011.13892,7.1803,Light Rain,Rainy,Moderate
2024-11-13T09:25:20-05:00,33.64,81.21,913,778,92,31.81,1011.14081,7.1647,Light Rain,Rainy,Moderate
2024-11-13T09:26:22-05:00,33.63,87.28,982,873,87,31.79,1011.11768,7.35741,Light Rain,Rainy,Moderate
2024-11-13T09:27:24-05:00,33.67,90.29,307,775,88,31.77,1011.117,7.36345,Light Rain,Rainy,Moderate
2024-11-13T09:28:27-05:00,33.68,85.55,904,673,86,31.76,1011.09985,7.50636,Light Rain,Rainy,Moderate
2024-11-13T09:29:29-05:00,33.7,88.47,488,808,84,31.76,1011.10626,7.45302,Light Rain,Rainy,Moderate
2024-11-13T09:30:31-05:00,33.69,88.42,917,864,82,31.78,1011.13049,7.25074,Light Rain,Rainy,Moderate
2024-11-13T09:31:21-05:00,33.71,88.31,261,854,79,31.78,1011.12518,7.29502,Light Rain,Rainy,Moderate
2024-11-13T09:32:27-05:00,34.2,84.07,944,862,75,31.82,1011.12128,7.32773,Light Rain,Rainy,Moderate
2024-11-13T09:33:29-05:00,34.37,86.02,931,857,80,31.83,1011.11389,7.38911,Light Rain,Rainy,Moderate
2024-11-13T09:34:31-05:00,34.23,83.45,898,783,78,31.83,1011.11096,7.41377,Light Rain,Rainy,Moderate
2024-11-13T09:35:34-05:00,34.17,84.04,637,782,63,31.84,1011.1214,7.32672,Light Rain,Rainy,Moderate
2024-11-13T09:36:35-05:00,34.09,92.66,634,780,46,31.81,1011.12408,7.30408,Light Rain,Rainy,Good
2024-11-13T09:37:37-05:00,33.97,91.48,724,819,38,31.8,1011.10803,7.43792,Light Rain,Rainy,Good
2024-11-13T09:38:39-05:00,33.96,90.63,317,881,42,31.8,1011.12439,7.30156,Light Rain,Rainy,Good
2024-11-13T09:39:41-05:00,33.94,81.16,619,860,40,31.79,1011.11938,7.34333,Light Rain,Rainy,Good
2024-11-13T09:40:43-05:00,33.95,80.68,665,876,36,31.78,1011.10278,7.4817,Light Rain,Rainy,Good
2024-11-13T09:41:45-05:00,33.99,83.7,652,894,39,31.79,1011.09186,7.57278,Light Rain,Rainy,Good
2024-11-13T09:42:47-05:00,34,82.93,642,884,35,31.78,1011.09875,7.51541,Light Rain,Rainy,Good
2024-11-13T09:43:49-05:00,34.02,85.63,628,893,33,31.77,1011.11658,7.36697,Light Rain,Rainy,Good
2024-11-13T09:44:51-05:00,33.98,85.43,682,909,30,31.78,1011.11523,7.37805,No Rain,Rainy,Good
2024-11-13T09:45:54-05:00,33.93,81.56,673,888,32,31.77,1011.1156,7.37503,Light Rain,Rainy,Good
2024-11-13T09:46:56-05:00,33.89,83.24,625,908,19,31.76,1011.11993,7.3388,No Rain,Rainy,Good
2024-11-13T09:47:57-05:00,33.85,88.55,313,781,37,31.76,1011.10577,7.45704,Light Rain,Rainy,Good
2024-11-13T09:48:59-05:00,33.87,79.54,374,614,34,31.73,1011.10016,7.50384,Light Rain,Rainy,Good
2024-11-13T09:50:01-05:00,33.9,78.24,602,598,27,31.73,1011.10565,7.45805,Moderate Rain,Rainy,Good
2024-11-13T09:51:03-05:00,33.92,78.84,620,525,31,31.72,1011.09839,7.51843,Moderate Rain,Rainy,Good
2024-11-13T09:52:05-05:00,33.91,85.61,980,470,18,31.72,1011.09534,7.5441,Moderate Rain,Clear,Good
2024-11-13T10:11:08-05:00,30.66,86.53,607,890,58,31.73,1011.08221,7.65329,Light Rain,Rainy,Moderate
2024-11-13T10:12:10-05:00,30.64,92.01,600,889,85,31.72,1011.06268,7.81632,Light Rain,Rainy,Moderate
2024-11-13T10:13:12-05:00,30.61,83.89,610,679,74,31.73,1011.07751,7.69254,Light Rain,Rainy,Moderate
2024-11-13T10:14:14-05:00,30.55,88.1,640,690,76,31.75,1011.07062,7.75041,Light Rain,Rainy,Moderate
2024-11-13T10:15:18-05:00,30.54,92.24,604,677,68,31.79,1011.06158,7.82538,Light Rain,Rainy,Moderate
2024-11-13T10:16:20-05:00,30.57,90.9,670,666,71,31.78,1013.41296,-11.77151,Light Rain,Rainy,Moderate
2024-11-13T10:17:23-05:00,30.52,79.18,648,670,69,31.77,1013.44122,-12.00657,Light Rain,Rainy,Moderate
2024-11-13T10:18:25-05:00,30.49,77.46,622,866,72,31.79,1013.43298,-11.93826,Light Rain,Rainy,Moderate
2024-11-13T10:19:27-05:00,30.47,84.14,633,662,20,31.8,1013.38562,-11.54449,Light Rain,Rainy,Good
2024-11-13T10:20:29-05:00,30.5,74.42,616,626,23,31.82,1013.39471,-11.61983,Light Rain,Rainy,Good
2024-11-13T10:21:30-05:00,30.51,77.45,613,580,44,31.8,1013.28345,-10.69361,Moderate Rain,Rainy,Good
2024-11-13T10:22:33-05:00,30.41,81.01,645,592,64,31.82,1013.26154,-10.51077,Moderate Rain,Rainy,Moderate
2024-11-13T10:25:24-05:00,30.44,77.82,646,514,59,31.8,1013.26086,-10.50475,Moderate Rain,Rainy,Moderate
2024-11-13T10:26:26-05:00,30.46,76.76,687,567,41,31.8,1013.29065,-10.75289,Moderate Rain,Rainy,Good
2024-11-13T10:27:55-05:00,30.48,77.44,790,554,48,31.79,1013.29889,-10.82221,Moderate Rain,Rainy,Good
2024-11-13T10:28:56-05:00,30.45,82.76,681,600,10,30.56,1013.27374,-10.61224,Light Rain,Rainy,Good
2024-11-13T10:29:58-05:00,30.53,82.52,289,809,26,30.58,1013.25665,-10.47059,Light Rain,Rainy,Good
2024-11-13T10:31:00-05:00,30.43,79.97,267,547,24,30.63,1013.22455,-10.20235,Moderate Rain,Rainy,Good
2024-11-13T10:32:02-05:00,30.42,76.09,654,543,9,30.65,1013.18341,-9.85975,Moderate Rain,Rainy,Good
2024-11-23T09:18:20-05:00,30.4,72.17,690,535,28,30.69,1013.17084,-9.75526,Moderate Rain,Rainy,Good
2024-11-23T09:19:21-05:00,30.6,83.05,661,556,22,30.86,1013.15997,-9.66484,Moderate Rain,Rainy,Good
2024-11-23T09:28:56-05:00,30.62,85.24,657,480,25,30.94,1013.07281,-8.9394,Moderate Rain,Clear,Good
2024-11-23T09:29:59-05:00,30.59,90.4,655,518,21,31.14,1013.04248,-8.6862,Moderate Rain,Rainy,Good
2024-11-23T09:31:01-05:00,30.68,87.38,658,552,29,31.24,1013.00073,-8.33852,Moderate Rain,Rainy,Good
2024-11-23T09:32:03-05:00,31.86,82.48,666,714,16,31.1,1012.97888,-8.15665,Light Rain,Rainy,Good
2024-11-23T09:33:04-05:00,31.88,80.4,973,737,17,31.1,1012.97144,-8.09434,Light Rain,Rainy,Good
2024-11-23T09:34:06-05:00,31.89,74.02,484,795,11,31.09,1012.95422,-7.95165,Light Rain,Rainy,Good
2024-11-23T11:47:21-05:00,29.37,72.69,442,799,4,31.08,1012.90967,-7.57984,Light Rain,Rainy,Good
2024-11-23T11:48:22-05:00,29.38,74.53,542,711,62,31.09,1012.88452,-7.37081,Light Rain,Rainy,Moderate
2024-11-23T11:49:24-05:00,34.38,72.27,606,733,52,31.12,1012.85883,-7.15676,Light Rain,Rainy,Moderate
2024-11-23T11:50:25-05:00,34.52,82.56,608,697,54,31.12,1012.87604,-7.30047,Light Rain,Rainy,Moderate
2024-11-23T11:51:27-05:00,34.91,87.46,574,979,43,31.11,1012.87183,-7.2653,No Rain,Rainy,Good
2024-11-23T11:52:28-05:00,34.95,90.87,567,704,14,31.13,1012.86139,-7.17786,Light Rain,Rainy,Good
2024-11-23T11:53:29-05:00,34.93,90.16,556,628,8,31.17,1013.86139,-6.17786,Light Rain,Rainy,Good
2024-11-23T11:54:31-05:00,35.93,93.37,557,355,184,31.17,1012.81281,-6.77286,Moderate Rain,Hazy,Unhealthy
2024-11-23T11:55:32-05:00,34.72,83.14,558,365,197,31.22,1012.79272,-6.60603,Moderate Rain,Hazy,Unhealthy
2024-11-23T11:56:34-05:00,34.9,82.74,465,351,198,31.25,1012.77612,-6.46734,Moderate Rain,Hazy,Unhealthy
2024-11-23T11:57:50-05:00,34.87,76.02,452,113,188,31.27,1012.76843,-6.40402,Heavy Rain,Hazy,Unhealthy
2024-11-23T11:58:52-05:00,34.81,82.61,461,315,173,31.29,1017.36719,-44.64458,Moderate Rain,Hazy,Unhealthy
2024-11-23T12:00:22-05:00,34.78,79.09,583,328,165,31.35,1017.34564,-44.46634,Moderate Rain,Hazy,Unhealthy
2024-11-23T12:01:23-05:00,34.8,87.55,554,927,191,31.34,1017.30109,-44.09583,No Rain,Rainy,Unhealthy
2024-11-23T12:01:48-05:00,34.82,87.99,214,336,191,31.34,1017.27533,-43.88253,Moderate Rain,Cloudy,Unhealthy
2024-11-23T12:02:50-05:00,34.74,97.23,356,487,227,31.4,1017.26208,-43.77237,Moderate Rain,Hazy,Very Unhealthy
2024-11-23T12:03:51-05:00,34.79,88.28,293,482,168,31.41,1017.24451,-43.62616,Moderate Rain,Cloudy,Unhealthy
2024-11-23T12:04:52-05:00,34.77,82.4,288,502,198,31.44,1017.20612,-43.30769,Moderate Rain,Rainy,Unhealthy
2024-11-23T12:05:54-05:00,34.71,79.21,277,379,201,31.47,1017.18158,-43.10439,Moderate Rain,Cloudy,Very Unhealthy
2024-11-23T12:06:55-05:00,34.69,84.71,302,420,252,31.53,1017.18048,-43.09538,Moderate Rain,Hazy,Very Unhealthy
2024-11-23T12:07:57-05:00,34.33,78.53,401,377,310,31.54,1017.19226,-43.19252,Moderate Rain,Hazy,Hazardous
2024-11-23T12:08:58-05:00,34.49,78,406,384,196,31.56,1017.245,-43.63016,Moderate Rain,Hazy,Unhealthy
2024-11-23T12:10:00-05:00,34.5,74.94,412,389,132,29.13,1017.27966,-43.91858,Moderate Rain,Hazy,Unhealthy for Sensitive Groups
2024-11-23T12:11:01-05:00,34.54,69.61,340,387,147,29.09,1017.3078,-44.15191,Moderate Rain,Hazy,Unhealthy for Sensitive Groups
2024-11-23T12:12:03-05:00,34.55,78.78,358,902,179,29.09,1017.28424,-43.95663,No Rain,Rainy,Unhealthy
2024-11-23T12:13:04-05:00,34.57,87.18,381,872,145,29.11,1017.26532,-43.79941,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:14:06-05:00,34.58,94.26,346,687,115,29.13,1017.26202,-43.7273,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:18:21-05:00,34.61,92.98,365,645,140,29.14,1017.25659,-43.78839,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:19:22-05:00,34.6,78.18,283,620,156,29.16,1017.26398,-43.85849,Light Rain,Rainy,Unhealthy
2024-11-23T12:20:24-05:00,34.59,78.6,373,681,225,29.17,1017.2724,-44.08081,Light Rain,Rainy,Very Unhealthy
2024-11-23T12:21:25-05:00,34.43,77.04,370,638,251,29.17,1017.29919,-44.27708,Light Rain,Rainy,Very Unhealthy
2024-11-23T12:22:27-05:00,33.2,85.08,375,663,228,29.15,1017.32281,-44.41227,Light Rain,Rainy,Very Unhealthy
2024-11-23T12:23:29-05:00,33.18,84.47,361,992,223,29.14,1017.33911,-44.35118,No Rain,Rainy,Very Unhealthy
2024-11-23T12:24:30-05:00,33.15,77.43,409,616,170,29.12,1017.33185,-44.56948,Light Rain,Rainy,Unhealthy
2024-11-23T12:25:31-05:00,23,72.59,393,648,165,29.14,1017.35815,-49.8363,Light Rain,Rainy,Unhealthy
2024-11-23T12:37:57-05:00,23,78.13,391,906,159,29.15,1017.9928,-49.67116,No Rain,Rainy,Unhealthy
2024-11-23T12:38:58-05:00,24,82.32,392,934,232,29.18,1017.97284,-49.70419,No Rain,Rainy,Very Unhealthy
2024-11-23T12:40:00-05:00,23,82.72,385,308,242,29.2,1017.97687,-49.69518,Moderate Rain,Hazy,Very Unhealthy
2024-11-23T12:41:01-05:00,24,77.2,386,390,274,29.22,1017.97577,-50.09452,Moderate Rain,Hazy,Very Unhealthy
2024-11-23T12:42:03-05:00,25,74.34,387,488,259,29.22,1018.02393,-50.02946,Moderate Rain,Hazy,Very Unhealthy
2024-11-23T12:43:04-05:00,26,71.46,400,919,225,29.21,1018.01611,-50.10252,No Rain,Rainy,Very Unhealthy
2024-11-23T12:44:06-05:00,27,69.3,399,261,177,29.23,1018.02484,-50.08851,Heavy Rain,Hazy,Unhealthy
2024-11-23T12:45:07-05:00,27,72.46,394,931,120,29.25,1018.02313,-50.28667,No Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:46:09-05:00,26.7,68.39,408,639,120,29.27,1018.04706,-50.80107,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:47:09-05:00,27,67.69,460,634,120,29.29,1018.10907,-50.85312,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T12:48:11-05:00,22,69.14,456,317,132,29.39,1018.1153,-51.05627,Moderate Rain,Hazy,Unhealthy for Sensitive Groups
2024-11-23T12:49:12-05:00,25,69.44,266,618,136,26.46,1018.13983,-51.42854,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-23T13:05:08-05:00,20.6,65.26,264,656,182,26.46,1018.18475,-51.70472,Light Rain,Rainy,Unhealthy
2024-11-23T13:06:10-05:00,23.2,69.05,262,621,222,26.49,1018.21796,-51.9789,Light Rain,Rainy,Very Unhealthy
2024-11-23T13:07:12-05:00,22.2,65.22,257,672,230,26.49,1018.25104,-52.71235,Light Rain,Rainy,Very Unhealthy
2024-11-30T12:52:31-05:00,23,60.44,273,619,224,26.5,1018.33954,-53.33369,Light Rain,Rainy,Very Unhealthy
2024-11-30T12:53:33-05:00,23,67.5,269,655,217,26.53,1018.41437,-53.76991,Light Rain,Rainy,Very Unhealthy
2024-11-30T12:54:36-05:00,23,90.13,256,699,230,26.55,1018.46704,-53.98401,Light Rain,Rainy,Very Unhealthy
2024-11-30T13:48:49-05:00,23,90.16,255,637,229,26.55,1018.4928,-54.24012,Light Rain,Rainy,Very Unhealthy
2024-11-30T13:49:51-05:00,24.6,90.17,253,667,229,26.56,1018.52368,-54.38618,Light Rain,Rainy,Very Unhealthy
2024-11-30T13:50:53-05:00,23.1,87.2,102,629,235,26.58,1018.54138,-54.22612,Light Rain,Rainy,Very Unhealthy
2024-11-30T13:51:55-05:00,22.1,79.44,100,313,214,26.61,1018.52203,-54.34217,Moderate Rain,Cloudy,Very Unhealthy
2024-11-30T13:53:12-05:00,22,74.34,109,374,186,26.61,1018.53607,-54.44621,Moderate Rain,Cloudy,Unhealthy
2024-11-30T13:54:13-05:00,25,63.59,116,596,172,26.63,1018.54852,83.84582,Moderate Rain,Rainy,Unhealthy
2024-11-30T13:55:16-05:00,24.8,56.3,114,608,138,26.65,1001.98206,84.32383,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T13:56:54-05:00,23,61.95,115,602,125,26.66,1001.92517,84.40392,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T13:57:56-05:00,21,65.17,104,607,132,26.66,1001.91565,81.02332,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T13:58:58-05:00,21.1,66.88,123,658,111,26.67,1002.31799,80.82772,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T13:59:59-05:00,23,67.16,118,604,137,26.68,1002.34125,22.58067,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:01:01-05:00,26,69.57,117,642,172,26.69,1009.29413,22.03394,Light Rain,Rainy,Unhealthy
2024-11-30T14:02:03-05:00,27,71.68,157,669,160,26.7,1009.35956,21.93769,Light Rain,Rainy,Unhealthy
2024-11-30T14:03:06-05:00,27.7,66.73,222,668,163,26.7,1009.37109,18.05498,Light Rain,Rainy,Unhealthy
2024-11-30T14:04:11-05:00,27.2,68.39,166,606,165,26.7,1009.83594,18.11844,Light Rain,Rainy,Unhealthy
2024-11-30T14:05:13-05:00,24,72.98,133,636,139,26.69,1009.82837,18.14715,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:08:09-05:00,23,72.43,204,617,176,26.69,1009.82495,18.32798,Light Rain,Rainy,Unhealthy
2024-11-30T14:09:09-05:00,23,71.3,200,652,162,32.93,1009.80328,18.48414,Light Rain,Rainy,Unhealthy
2024-11-30T14:10:11-05:00,25,69.43,192,601,160,32.89,1009.78455,18.55919,Light Rain,Rainy,Unhealthy
2024-11-30T14:11:14-05:00,26,70.15,188,698,142,32.91,1009.77557,18.50932,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:12:26-05:00,26.1,73.51,177,771,172,32.83,1009.78156,18.68411,Light Rain,Rainy,Unhealthy
2024-11-30T14:13:27-05:00,22.8,72.49,181,289,134,32.95,1009.76062,18.76572,Heavy Rain,Cloudy,Unhealthy for Sensitive Groups
2024-11-30T14:14:29-05:00,24,75.32,176,267,136,32.61,1009.75085,18.81962,Heavy Rain,Cloudy,Unhealthy for Sensitive Groups
2024-11-30T14:15:31-05:00,24,87.47,173,649,130,32.61,1009.74438,18.80803,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:16:32-05:00,25,92.13,168,646,111,32.61,1009.74579,18.65893,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:17:34-05:00,25.3,83.73,162,653,117,32.88,1009.76361,18.36929,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:26:26-05:00,26,80.14,154,661,102,32.88,1009.79834,18.19249,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T14:27:28-05:00,26,73.99,163,484,108,32.88,1009.81952,18.15824,Moderate Rain,Cloudy,Unhealthy for Sensitive Groups
2024-11-30T14:28:29-05:00,27,75,161,442,99,32.89,1009.82361,18.06455,Moderate Rain,Cloudy,Moderate
2024-11-30T14:29:31-05:00,27,71.93,160,391,121,32.9,1009.83484,18.21163,Moderate Rain,Cloudy,Unhealthy for Sensitive Groups
2024-11-30T14:30:32-05:00,28,67.12,159,678,86,32.89,1009.8172,18.4514,Light Rain,Rainy,Moderate
2024-11-30T23:08:28-05:00,27,66.38,158,679,57,32.91,1009.78851,18.49874,Light Rain,Rainy,Moderate
2024-11-30T23:09:30-05:00,29,78.69,156,752,107,32.92,1009.78284,18.65137,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:10:31-05:00,28.1,86.65,557,743,118,32.93,1009.76453,18.72089,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:11:33-05:00,29,81.01,547,755,110,32.9,1009.75623,53.18661,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:12:36-05:00,29.2,81.5,530,791,114,32.89,1005.63586,52.94553,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:13:38-05:00,26,78.6,570,767,111,32.89,1005.66467,51.16066,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:14:39-05:00,30.3,76.78,538,731,117,32.71,1005.87769,51.10608,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:15:41-05:00,31,71.92,559,732,107,32.73,1005.88422,50.98734,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:16:43-05:00,30.4,72.56,568,733,87,32.74,1005.89838,36.30126,Light Rain,Rainy,Moderate
2024-11-30T23:17:45-05:00,30.1,63.76,562,734,89,32.75,1007.65283,37.07531,Light Rain,Rainy,Moderate
2024-11-30T23:18:47-05:00,30.7,67.71,563,735,97,32.75,1007.5603,36.66053,Light Rain,Rainy,Moderate
2024-11-30T23:19:49-05:00,30.9,71.27,582,736,100,32.74,1007.60986,41.96621,Light Rain,Rainy,Moderate
2024-11-30T23:20:52-05:00,31.2,71.55,560,737,105,32.74,1006.97577,36.63429,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:21:53-05:00,32,75.38,532,738,114,32.74,1007.61298,43.11381,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:22:58-05:00,31.6,70.02,548,739,116,32.75,1006.83868,36.86086,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:24:00-05:00,30.8,74.36,531,740,116,33.79,1007.58594,36.68222,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:25:02-05:00,32,75.35,603,741,98,33.81,1007.60724,36.2392,Light Rain,Rainy,Moderate
2024-11-30T23:26:06-05:00,32.3,68.78,592,742,116,34.01,1007.66022,36.43144,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:27:08-05:00,33,74.06,573,743,108,34.03,1007.63727,35.79568,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:28:10-05:00,32.1,74.85,576,744,100,34.04,1007.71326,36.88407,Light Rain,Rainy,Moderate
2024-11-30T23:29:11-05:00,32.3,65.84,590,745,92,34.08,1007.58313,36.11154,Light Rain,Rainy,Moderate
2024-11-30T23:30:13-05:00,32.3,66.12,581,746,80,34.14,1007.67548,36.23768,Light Rain,Rainy,Moderate
2024-11-30T23:31:15-05:00,33,74.54,594,747,88,33.55,1007.6604,36.25282,Light Rain,Rainy,Moderate
2024-11-30T23:32:17-05:00,35.1,69.73,553,748,83,33.01,1007.65857,36.23466,Light Rain,Rainy,Moderate
2024-11-30T23:33:19-05:00,35.6,69.5,571,749,100,33.3,1007.66077,36.04796,Light Rain,Rainy,Moderate
2024-11-30T23:34:21-05:00,35.5,73.55,523,750,81,32.79,1007.68311,36.05402,Light Rain,Rainy,Moderate
2024-11-30T23:35:23-05:00,35.2,77.78,529,751,112,33.24,1007.68237,36.51823,Light Rain,Rainy,Unhealthy for Sensitive Groups
2024-11-30T23:36:26-05:00,35,75.61,525,752,113,33.11,1007.62689,35.91325,Light Rain,Rainy,Unhealthy for Sensitive Groups
