MaxTemp,mintemp,Rain Value,rainStatus,WindStream,cloud,Label
31.80999947,15.24,717,0,9.2,2,0
31.87999916,16.24,763,0,15,2,1
31.5,17.24,838,0,6.9,2,0
31.97999954,18.24,832,0,11.4,2,1
32.11000061,19.24,792,0,8.1,2,0
32.43999863,20.24,793,0,8.1,2,0
30.28000069,12.56,798,0,8.1,2,1
31.71999931,13.56,817,0,8.1,2,0
32.33000183,14.56,834,0,8.1,2,1
32.52000046,15.56,833,0,8.1,2,0
32.81999969,16.56,797,0,8.1,2,1
32.49000168,17.56,675,0,4.7,2,0
31.54999924,18.56,680,0,6.9,2,1
28.60000038,19.56,674,0,9.2,2,0
29.03000069,20.56,732,0,11.4,2,1
27.02000046,21.56,717,0,11.4,2,0
28.52000046,22.56,716,0,8.1,2,0
30.96999931,9.58,747,0,10.3,2,1
30.60000038,10.58,725,0,6.9,2,0
30.54000092,11.58,750,0,6.9,2,1
30.65999985,12.58,696,0,8.1,2,0
30.52000046,13.58,705,0,5.8,2,1
32.33000183,14.58,717,0,8.1,2,0
33.09999847,15.58,716,0,6.9,2,1
33.09000015,16.58,709,0,5.8,2,0
32.36000061,17.58,725,0,8.1,2,1
32.09000015,18.58,728,0,8.1,2,0
31.29000092,19.58,833,0,6.9,2,0
30.45000076,20.58,800,0,5.8,2,1
31.45000076,21.58,812,0,6.9,2,0
31.71999931,8.94,807,0,5.8,2,1
30.62000084,9.94,811,0,6.9,2,0
31.06999969,10.94,813,0,6.9,2,1
31.09000015,11.94,833,0,8.1,2,0
31.17000008,12.94,762,0,8.1,2,1
31.11000061,13.94,772,0,11.4,2,0
31.12000084,14.94,745,0,6.9,2,1
31.70999908,15.94,811,0,5.8,2,0
32.54999924,16.94,794,0,4.7,2,0
31.70999908,17.94,797,0,6.9,2,1
30.44000053,18.94,807,0,10.3,2,0
29.82999992,19.94,757,0,8.1,2,1
30.35000038,20.94,717,0,5.8,2,0
30.46999931,21.94,685,0,8.1,2,1
29.86000061,22.94,728,0,4.7,2,0
28.64999962,23.94,686,0,9.2,2,1
27.46999931,7.56,745,0,11.4,2,0
27.85000038,8.56,684,0,8.1,2,1
28.94000053,9.56,676,0,6.9,2,0
29.51000023,10.56,686,0,4.7,2,0
29.71999931,11.56,740,0,5.8,2,1
29.25,12.56,728,0,5.8,2,0
29.19000053,13.56,710,0,9.2,2,1
29.78000069,14.56,759,0,9.2,2,0
29.01000023,15.56,715,0,6.9,2,1
29.45000076,16.56,729,0,5.8,2,0
29.32999992,17.56,688,0,6.9,2,1
29.75,18.56,728,0,10.3,2,0
29.37000084,19.56,720,0,8.1,2,1
29.43000031,20.56,723,0,8.1,2,0
28.38999939,21.56,747,0,8.1,2,0
28.76000023,22.56,745,0,5.8,2,1
29.65999985,23.56,710,0,8.1,2,0
30.42000008,10.63,769,0,4.7,2,1
28.96999931,11.63,713,0,5.8,2,0
27.61000061,12.63,753,0,8.1,2,1
27.14999962,13.63,745,0,8.1,2,0
27.29999924,14.63,729,0,8.1,2,1
26.89999962,15.63,765,0,8.1,2,0
27.20999908,16.63,713,0,10.3,2,1
27.31999969,17.63,758,0,8.1,2,0
27.51000023,18.63,768,0,6.9,2,0
27.88999939,19.63,740,0,8.1,2,1
27.71999931,20.63,759,0,8.1,2,0
28.25,21.63,740,0,8.1,2,1
28.35000038,22.63,736,0,9.2,2,0
28.5,11.65,765,0,9.2,2,1
27.87000084,12.65,732,0,6.9,2,0
28.02000046,13.65,756,0,9.2,2,1
25.87999916,14.65,734,0,12.8,2,0
26.30999947,15.65,753,0,11.4,2,1
26.37000084,16.65,713,0,10.3,2,0
25.94000053,17.65,724,0,12.8,2,0
26.11000061,18.65,718,0,13.9,2,1
26.38999939,19.65,754,0,11.4,2,0
27.57999992,20.65,762,0,9.2,2,1
27.62999916,21.65,721,0,11.4,2,0
27.40999985,22.65,772,0,8.1,2,1
27.55999947,12.56,716,0,9.2,2,0
27.98999977,13.56,734,0,9.2,2,1
28.55999947,14.56,746,0,6.9,2,0
28.62999916,15.56,745,0,9.2,2,1
28.18000031,16.56,756,0,10.3,2,0
27.01000023,17.56,768,0,13.9,2,0
26.96999931,18.56,718,0,10.3,2,1
27.04999924,19.56,716,0,12.8,2,0
26.77000046,20.56,774,0,13.9,2,1
26.32999992,21.56,716,0,9.2,2,0
28.93000031,22.56,757,0,9.2,2,1
27.20999908,10.23,726,0,6.9,2,0
27.18000031,11.23,738,0,9.2,2,1
24.75,12.23,754,0,11.4,2,0
24.12000084,13.23,802,0,8.1,2,1
24.54999924,14.23,732,0,9.2,2,0
25.05999947,15.23,725,0,9.2,2,0
26.12000084,16.23,729,0,6.9,2,1
25.17000008,17.23,763,0,8.1,2,0
25.37000084,18.23,794,0,10.3,2,1
27.29999924,19.23,785,0,9.2,2,0
27.5,20.23,751,0,8.1,2,1
26.85000038,21.23,806,0,5.8,2,0
27.12000084,12.87,742,0,10.3,2,1
27.70999908,13.87,784,0,11.4,2,0
26.76000023,14.87,778,0,6.9,2,1
23.73999977,15.87,757,0,6.9,2,0
23.11000061,16.87,759,0,8.1,2,0
21.17000008,17.87,748,0,8.1,2,1
22.47999954,18.87,744,0,5.8,2,0
25.01000023,19.87,761,0,5.8,2,1
23.48999977,20.87,878,0,5.8,2,0
22.79000092,21.87,842,0,6.9,2,1
21.29999924,22.87,865,0,9.2,2,0
22.97999954,13.58,841,0,10.3,2,1
22.48999977,14.58,820,0,12.8,2,0
23.67000008,15.58,833,0,9.2,2,1
25.63999939,16.58,865,0,13.9,2,0
26.35000038,17.58,853,0,10.3,2,0
27.12999916,18.58,870,0,10.3,2,1
26.72999954,19.58,873,0,5.8,2,0
26.03000069,20.58,834,0,8.1,2,1
21.95000076,21.58,831,0,10.3,2,0
24.44000053,22.58,835,0,8.1,2,1
25.40999985,10.89,869,0,11.4,2,0
26.36000061,11.89,835,0,6.9,2,1
28.38999939,12.89,838,0,6.9,2,0
28.85000038,13.89,806,0,12.8,2,1
27.71999931,14.89,810,0,12.8,2,0
27.79000092,15.89,775,0,13.9,2,0
27.90999985,16.89,673,0,12.8,2,1
27.51000023,17.89,676,0,11.4,2,0
29.29000092,18.89,716,0,10.3,2,1
30.29999924,19.89,828,0,6.9,2,0
30.57999992,20.89,820,0,10.3,2,1
30.86000061,15.68,826,0,11.4,2,0
31.38999939,16.68,802,0,9.2,2,1
32.15000153,17.68,793,0,9.2,2,0
32.77999878,18.68,835,0,9.2,2,1
33.25999832,19.68,808,0,8.1,2,0
33.09000015,20.68,832,0,6.9,2,0
30.06999969,21.68,805,0,6.9,2,1
30.43000031,22.68,824,0,12.8,2,0
32.00999832,13.68,832,0,9.2,2,1
33.38000107,14.68,849,0,25.3,2,0
33.25,15.68,725,0,16.1,2,1
32.97999954,12.96,725,0,13.9,2,0
32.29000092,13.96,726,0,11.4,2,1
32.77999878,14.96,864,0,11.4,2,0
31.79000092,15.98,864,0,8.1,2,1
32.11000061,16.98,829,0,6.9,2,0
32.68000031,17.98,831,0,11.4,2,0
33.65999985,18.96,833,0,9.2,2,1
32.90999985,19.96,854,0,8.1,2,0
32.45999908,20.96,861,0,13.9,2,1
33.54000092,21.96,846,0,8.1,2,0
33.47999954,22.96,830,0,8.1,2,1
34.18000031,23.96,834,0,15,2,0
33.11999893,24.96,862,0,8.1,2,1
32.00999832,25.96,857,0,8.1,2,0
33.34999847,10.8,833,0,12.8,2,1
34.34999847,11.8,852,0,17.2,2,0
35.36000061,12.8,831,0,15,2,0
35.72999954,13.8,845,0,11.4,2,1
35,14.8,836,0,17.2,2,0
34.18000031,15.8,859,0,9.2,2,1
34.36999893,16.8,842,0,9.2,2,0
34.00999832,17.8,835,0,11.4,2,1
34.16999817,18.8,836,0,11.4,2,0
34.40999985,19.8,838,0,15.9,2,1
34.38000107,20.8,822,0,9.2,2,0
33.65999985,21.8,829,0,8.1,2,1
33.95000076,22.8,821,0,6.9,2,0
33.75,4.2,857,0,19.7,2,0
33.54999924,5.2,834,0,9.2,2,1
33.97000122,6.2,822,0,8.1,2,0
34.47999954,7.2,841,0,15,2,1
33.65999985,8.2,842,0,11.4,2,0
33.84999847,9.2,821,0,17.2,2,1
33.77999878,10.2,855,0,18.3,2,0
34.40999985,6.1,829,0,13.9,2,1
34.25999832,7.1,826,0,16.1,2,0
34.13000107,8.1,857,0,16.1,2,1
34.06999969,9.1,830,0,28.9,2,0
34.00999832,10.1,821,0,21.9,2,0
33.70000076,11.1,847,0,12.8,2,1
34.86999893,12.1,835,0,123.3,2,0
33.90000153,13.1,824,0,17.2,2,1
34.66999817,14.1,818,0,16.1,2,0
34.43999863,13.8,825,0,13.9,2,1
34.77999878,14.8,849,0,10.3,2,0
34.83000183,15.8,824,0,13.9,2,1
34.86999893,16.8,849,0,13.9,2,0
35.11999893,17.8,821,0,16.1,2,1
35.24000168,18.8,856,0,17.2,2,0
35.59000015,19.8,857,0,9.2,2,0
35.38000107,20.8,822,0,11.4,2,1
35.38999939,21.8,841,0,11.4,2,0
35.27999878,22.8,847,0,10.3,2,1
23.8,23.8,846,0,17.2,2,0
23.8,23.8,849,0,9.2,2,1
23.8,23.8,821,0,9.2,2,0
23.8,23.8,823,0,10.3,2,1
23.8,23.8,848,0,13.9,2,0
23.8,23.8,833,0,23,2,1
23.8,23.8,841,0,16.1,2,0
23.8,23.8,857,0,18.3,2,0
23.8,23.8,842,0,18.3,2,1
23.8,23.8,841,0,18.3,2,0
23.8,23.8,842,0,19.7,2,1
23.8,23.8,833,0,15,2,0
23.8,23.8,822,0,16.1,2,1
23.8,23.8,822,0,19.7,2,0
23.8,23.8,853,0,13.9,2,1
23.8,23.8,865,0,15,2,0
23.8,23.8,842,0,12.8,2,1
23.8,23.8,864,0,13.9,2,0
23.8,23.8,861,0,15,2,0
23.8,23.8,848,0,18.3,2,1
23.8,23.8,824,0,17.2,2,0
23.8,23.8,855,0,17.2,2,1
23.8,23.8,831,0,16.1,2,0
23.8,23.8,831,0,13.9,2,1
23.8,23.8,861,0,15,2,0
23.8,23.8,822,0,15,2,1
23.8,23.8,837,0,15,2,0
23.8,23.8,859,0,15,2,1
23.8,23.8,820,0,13.9,2,0
23.8,23.8,861,0,16.1,2,0
23.8,23.8,831,0,12.8,2,1
23.8,23.8,772,0,17.2,2,0
23.8,23.8,783,0,17.2,2,1
23.8,23.4,782,0,16.1,2,0
23.8,23.4,718,0,26.4,2,1
23.8,23.4,739,0,13.9,2,0
23.8,23.4,735,0,16.1,2,1
23.8,23.4,780,0,13.9,2,0
23,23,848,0,13.9,2,1
23,23,822,0,17.2,2,0
23,23,849,0,16.1,2,0
23.4,23,822,0,13.9,2,1
23.4,23,841,0,18.3,2,0
23.4,23,848,0,11.4,2,1
23.4,23,853,0,13.9,2,0
23.4,23,852,0,13.9,2,1
23.4,23,841,0,9.2,2,0
23.8,23,825,0,9.2,2,1
23.8,23,842,0,9.2,2,0
23.8,23,817,0,11.4,2,1
23.8,23,826,0,13.9,2,0
23.8,23,814,0,13.9,2,0
23.8,23,840,0,17.2,2,1
23.8,23,814,0,9.2,2,0
23.8,23,853,0,9.2,2,1
23.8,23,825,0,17.2,2,0
23.8,23,810,0,17.2,2,1
23.8,23,836,0,11.4,2,0
24.1,23,852,0,17.2,2,1
24.1,23,841,0,9.3,2,0
21,21,802,0,9.2,2,1
21,21,816,0,12.8,2,0
21,21,825,0,17.2,2,0
21,21,845,0,16.1,2,1
21,21,819,0,12.8,2,0
21,21,824,0,17.2,2,1
21,21,823,0,18.3,2,0
21,21,856,0,15,2,1
21,21,824,0,11.4,2,0
21,21,832,0,11.4,2,1
21,21,853,0,8.1,2,0
21,21,835,0,11.4,2,1
21,21,836,0,10.3,2,0
21,21,880,0,11.4,2,0
21,21,913,0,9.2,2,1
21,21,874,0,10.3,2,0
21,21,763,0,13.9,2,1
21,21,762,0,13.9,2,0
21,21,792,0,16.1,2,1
21,21,794,0,19.7,2,0
21.4,21,793,0,13.9,2,1
21.4,21,784,0,17.2,2,0
21.4,21,770,0,15,2,1
21.4,21,784,0,13.9,2,0
21.4,21,760,0,13.9,2,0
21.4,21,788,0,10.3,2,1
21.4,21,782,0,11.4,2,0
21.4,21,773,0,11.4,2,1
21.4,21,759,0,10.3,2,0
21.4,21,780,0,12.8,2,1
21.4,21,765,0,13.9,2,0
21.4,21,806,0,15,2,1
21.4,21,786,0,16.1,2,0
21.4,21,794,0,17.2,2,1
21.4,21,797,0,11.4,2,0
21.4,21,765,0,10.3,2,0
21.4,21,774,0,9.2,2,1
21.4,21,772,0,10.3,2,0
21.4,21,785,0,13.9,2,1
21.4,21,806,0,17.2,2,0
20.6,20.6,769,0,13.9,2,1
20.6,20.6,847,0,10.3,2,0
20.6,20.6,823,0,11.4,2,1
20.6,20.6,854,0,11.4,2,0
20.6,20.6,865,0,8.1,2,1
20.6,20.6,852,0,6.9,2,0
20.6,20.6,855,0,9.2,2,0
20.6,20.6,855,0,15,2,1
20.6,20.6,879,0,16.1,2,0
21,20.6,845,0,12.8,2,1
21,20.6,848,0,10.3,2,0
21,20.6,881,0,6.9,2,1
21,20.6,859,0,9.2,2,0
21,20.6,849,0,8.1,2,1
21,20.6,881,0,11.4,2,0
21,20.6,860,0,13.9,2,1
21,20.6,880,0,13.9,2,0
21,20.6,876,0,9.2,2,0
21,20.6,860,0,9.2,2,1
21,20.6,845,0,12.8,2,0
21,20.6,852,0,16.1,2,1
21,20.6,859,0,10.3,2,0
21,20.6,874,0,10.3,2,1
21,20.6,865,0,10.3,2,0
21,20.6,873,0,15,2,1
21,20.6,894,0,6.9,2,0
21,20.6,884,0,10.3,2,1
21,20.6,884,0,12.8,2,0
21,20.6,874,0,11.4,2,0
21,20.6,885,0,10.3,2,1
21,20.6,893,0,9.2,2,0
21,20.6,878,0,8.1,2,1
20.2,20.2,893,0,9.2,2,0
20.2,20.2,909,0,9.2,2,1
20.2,20.2,888,0,17.2,2,0
20.2,20.2,894,0,10.3,2,1
20.2,20.2,895,0,11.4,2,0
20.6,20.2,888,0,12.8,2,1
20.6,20.2,888,0,12.8,2,0
20.6,20.2,888,0,12.8,2,0
20.6,20.2,908,0,9.2,2,1
20.6,20.2,888,0,13.9,2,0
20.6,20.2,894,0,8.1,2,1
20.6,20.2,888,0,8.1,2,0
20.6,20.2,883,0,13.9,2,1
20.6,20.2,823,0,15,2,0
20.6,20.2,781,0,13.9,2,1
18.2,18.2,614,0,9.2,2,0
18.2,18.2,675,0,12.8,2,1
18.2,18.2,598,0,9.2,2,0
18.6,18.2,525,0,11.4,2,0
18.6,18.2,470,1,9.2,2,1
19.6,1000,756,0,13.9,2,0
20.6,1000,769,0,11.4,2,1
21.6,1000,740,0,10.3,2,0
19.4,19.4,800,0,11.4,2,1
19.4,19.4,849,0,12.8,2,0
19.4,19.4,843,0,6.9,2,1
19.4,19.4,859,0,7.2,2,0
19.8,19.4,824,0,6.9,2,1
19.8,19.4,861,0,16.1,2,0
19.8,19.4,754,0,6.9,2,0
19.8,19.4,841,0,10.3,2,1
19.8,19.4,829,0,9.2,2,0
19.8,19.4,830,0,8.1,2,1
19.8,19.4,823,0,12.8,2,0
19.8,19.4,898,0,11.4,2,1
20.2,19.4,852,0,12.8,2,0
20.2,19.4,847,0,10.3,2,1
20.2,19.4,836,0,10.3,2,0
20.2,19.4,857,0,10.3,2,1
20.2,19.4,820,0,8.1,2,0
20.2,19.4,843,0,8.1,2,0
20.2,19.4,831,0,9.2,2,1
20.2,19.4,840,0,6.9,2,0
20.2,19.4,848,0,6.9,2,1
20.2,19.4,832,0,46.1,2,0
20.2,19.4,855,0,6.9,2,1
20.2,20.2,857,0,9.2,2,0
20.2,20.2,859,0,5.8,2,1
20.2,20.2,857,0,5.8,2,0
20.2,20.2,857,0,6.9,2,1
20.3,20.2,865,0,6.9,2,0
20.6,20.2,854,0,8.1,2,0
20.2,20.2,883,0,8.1,2,1
20.2,20.2,890,0,8.1,2,0
20.2,20.2,873,0,9.2,2,1
20.2,20.2,884,0,10.3,2,0
20.2,20.2,890,0,8.1,2,1
20.2,20.2,855,0,8.1,2,0
20.2,20.2,893,0,9.2,2,1
20.6,20.2,874,0,8.1,2,0
20.6,20.2,869,0,8.1,2,1
20.6,20.2,868,0,8.1,2,0
20.6,20.2,867,0,8.1,2,0
20.6,20.2,857,0,9.2,2,1
20.6,20.2,889,0,9.2,2,0
20.6,20.2,873,0,8.1,2,1
20.6,20.2,857,0,8.1,2,0
20.6,20.2,857,0,9.2,2,1
18.2,18.2,701,0,10.3,2,0
18.2,18.2,679,0,9.2,2,1
18.2,18.2,690,0,17.2,2,0
18.2,18.2,736,0,18.3,2,1
18.2,18.2,677,0,9.2,2,0
18.2,18.2,689,0,8.1,2,0
18.2,18.2,673,0,6.9,2,1
18.3,18.2,732,0,6.9,2,0
18.6,18.2,666,0,5.8,2,1
18.6,18.2,691,0,6.9,2,0
18.6,18.2,688,0,8.1,2,1
18.6,18.2,712,0,6.9,2,0
18.6,18.2,745,0,9.2,2,1
18.6,18.2,670,0,5.8,2,0
19.8,19.8,838,0,9.2,2,1
19.8,19.8,832,0,8.1,2,0
19.8,19.8,828,0,4.7,2,0
19.8,19.8,822,0,5.8,2,1
19.8,19.8,842,0,6.9,2,0
20.2,19.8,845,0,5.8,2,1
20.2,19.8,860,0,6.9,2,0
20.2,19.8,830,0,6.9,2,1
20.2,19.8,865,0,5.8,2,0
20.2,19.8,868,0,6.9,2,1
20.2,19.8,833,0,9.2,2,0
20.2,19.8,846,0,9.2,2,1
20.2,19.8,866,0,8.1,2,0
20.2,19.8,860,0,9.2,2,0
20.2,19.8,828,0,8.1,2,1
20.2,19.8,833,0,6.9,2,0
20.2,19.8,859,0,5.8,2,1
20.2,19.8,868,0,8.1,2,0
20.2,19.8,852,0,9.2,2,1
20.2,19.8,951,0,5.8,2,0
20.2,19.8,824,0,5.8,2,1
20.2,19.8,830,0,4.7,2,0
21.8,21.8,685,0,5.8,2,1
21.8,21.8,694,0,5.8,2,0
21.8,21.8,746,0,6.9,2,0
21.8,21.8,701,0,8.1,2,1
21.8,21.8,763,0,8.1,2,0
21.8,21.8,693,0,11.4,2,1
21.8,21.8,750,0,8.1,2,0
22.2,21.8,725,0,6.9,2,1
22.2,21.8,739,0,8.1,2,0
22.2,21.8,696,0,8.1,2,1
22.2,21.8,705,0,9.2,2,0
22.2,21.8,662,0,9.2,2,1
22.2,21.8,626,0,5.8,2,0
22.2,21.8,580,0,9.2,2,0
21.8,21.8,592,0,6.9,2,1
21.8,21.8,476,1,9.2,2,0
21.8,21.8,722,0,9.2,2,1
21.8,21.8,514,0,9.2,2,0
-1000,1000,567,0,5.8,2,1
-1000,1000,811,0,6.9,2,0
22.2,22.2,788,0,8.1,2,1
22.2,22.2,800,0,12.8,2,0
22.2,22.2,835,0,6.9,2,1
22.2,22.2,814,0,8.1,2,0
-1000,1000,554,0,9.2,2,0
22.6,22.6,824,0,9.2,2,1
22.6,22.6,600,0,9.2,2,0
22.6,22.6,822,0,5.8,2,1
22.6,22.6,832,0,11.4,2,0
22.6,22.6,814,0,9.2,2,1
22.6,22.6,778,0,11.4,2,0
22.6,22.6,838,0,8.1,2,1
22.6,22.6,833,0,5.8,2,0
22.7,22.6,809,0,6.9,2,1
22.7,22.6,797,0,5.8,2,0
22.7,22.6,843,0,6.9,2,0
22.7,22.6,840,0,5.8,2,1
22.7,22.6,694,0,9.2,2,0
22.7,22.6,847,0,9.2,2,1
22.7,22.6,826,0,8.1,2,0
22.7,22.6,794,0,5.8,2,1
22.7,22.6,818,0,5.8,2,0
22.7,22.6,831,0,11.4,2,1
20.6,20.6,813,0,8.1,2,0
26.2,26.2,879,0,8.1,2,1
26.2,26.2,547,0,9.2,2,0
24.8,24.8,566,0,5.8,2,0
24.8,24.8,543,0,8.1,2,1
24.5,24.5,535,0,6.9,2,0
25.3,25.3,556,0,11.4,2,1
26.2,26.2,480,1,9.2,2,0
26.2,26.2,518,0,10.3,2,1
26.2,26.2,552,0,9.2,2,0
22.2,22.2,868,0,8.1,2,1
22.2,22.2,870,0,5.8,2,0
22.3,22.2,886,0,9.2,2,1
22.2,22.2,714,0,6.9,2,0
22.2,22.2,765,0,5.8,2,0
22.2,22.2,720,0,10.3,2,1
22.2,22.2,738,0,8.1,2,0
22.2,22.2,735,0,9.2,2,1
22.2,22.2,746,0,10.3,2,0
22.2,22.2,776,0,9.2,2,1
22.6,22.2,742,0,8.1,2,0
22.6,22.2,765,0,11.4,2,1
22.6,22.2,730,0,5.8,2,0
22.6,22.2,740,0,6.9,2,1
22.6,22.2,784,0,6.9,2,0
22.6,22.6,729,0,9.2,2,0
22.6,22.6,712,0,9.2,2,1
22.6,22.6,724,0,4.7,2,0
22.6,22.6,725,0,9.2,2,1
22.6,22.6,735,0,8.1,2,0
22.7,22.6,728,0,10.3,2,1
23,22.6,782,0,10.3,2,0
23,22.6,763,0,8.1,2,1
21.8,21.8,730,0,9.2,2,0
21.8,21.8,732,0,8.1,2,1
21.8,21.8,721,0,9.2,2,0
22.2,21.8,720,0,6.9,2,0
22.2,21.8,728,0,5.8,2,1
22.2,21.8,734,0,9.2,2,0
22.2,21.8,739,0,11.4,2,1
22.2,21.8,775,0,11.4,2,0
22.6,21.8,722,0,13.9,2,1
22.6,21.8,763,0,9.2,2,0
22.6,21.8,768,0,8.1,2,1
22.6,22.6,745,0,9.2,2,0
22.6,22.6,754,0,6.9,2,1
22.6,22.6,741,0,9.2,2,0
22.6,22.6,725,0,8.1,2,0
22.6,22.6,737,0,5.8,2,1
22.6,22.6,746,0,18.3,2,0
22.6,22.6,742,0,11.4,2,1
22.6,22.6,776,0,6.9,2,0
22.6,22.6,777,0,5.8,2,1
22.6,22.6,718,0,8.1,2,0
22.6,22.6,725,0,15,2,1
22.6,22.6,722,0,11.4,2,0
22.6,22.6,720,0,12.8,2,1
22.6,22.6,746,0,12.8,2,0
22.6,22.6,773,0,16.1,2,0
22.6,22.6,738,0,8.1,2,1
22.6,22.6,727,0,6.9,2,0
22.6,22.6,730,0,9.2,2,1
22.6,22.6,756,0,8.1,2,0
22.6,22.6,735,0,8.1,2,1
22.6,22.6,747,0,10.3,2,0
22.6,22.6,784,0,8.1,2,1
22.6,22.6,762,0,9.2,2,0
22.6,22.6,738,0,11.4,2,1
22.6,22.6,720,0,12.8,2,0
22.6,22.6,729,0,69.1,2,0
22.6,22.6,725,0,9.2,2,1
22.6,22.6,785,0,8.1,2,0
22.6,22.6,820,0,9.2,2,1
22.6,22.6,814,0,16.1,2,0
22.6,22.6,822,0,12.4,2,1
22.6,22.6,816,0,10.3,2,0
22.6,22.6,814,0,13.9,2,1
22.6,22.6,835,0,26.7,2,0
22.6,22.6,829,0,9.2,2,1
22.6,22.6,854,0,11.4,2,0
22.6,22.6,833,0,11.4,2,0
22.6,22.6,821,0,13.9,2,1
22.6,22.6,855,0,9.2,2,0
22.6,22.6,811,0,13.9,2,1
22.6,22.6,853,0,19.7,2,0
22.6,22.6,829,0,17.2,2,1
21,21,843,0,16.1,2,0
21,21,832,0,17.2,2,1
21.1,21,852,0,10.3,2,0
21.4,21,808,0,12.8,2,1
21.4,21,836,0,12.8,2,0
21.4,21,847,0,11.4,2,0
21.4,21,814,0,11.4,2,1
21.4,21,849,0,8.1,2,0
21.4,21,816,0,10.3,2,1
21.4,21,811,0,11.4,2,0
21.4,21,720,0,11.4,2,1
21.4,21,741,0,15,2,0
21.4,21,782,0,6.9,2,1
21.4,21,837,0,5.8,2,0
21.4,21,813,0,12.8,2,1
21.8,21,831,0,15,2,0
21.8,21,840,0,17.2,2,0
21.8,21,812,0,18.3,2,1
21.8,21,821,0,11.4,2,0
21.8,21,842,0,9.2,2,1
21.8,21,814,0,11.4,2,0
21.8,21,808,0,10.3,2,1
21.8,21,813,0,8.1,2,0
21.8,21,812,0,13.9,2,1
21.8,21,814,0,20.8,2,0
21.8,21,941,0,17.2,2,1
21.8,21,813,0,16.1,2,0
21.8,21,807,0,15,2,0
21.8,21,820,0,12.8,2,1
21.8,21,818,0,11.4,2,0
21.8,21,817,0,45.7,2,1
21.8,21,814,0,11.4,2,0
21.8,21,849,0,4.7,2,1
21.8,21,813,0,10.3,2,0
21.8,21,805,0,18.3,2,1
21.8,21,846,0,23,2,0
21.8,21,811,0,21.9,2,1
21.8,21,842,0,23,2,0
21.8,21,814,0,9.2,2,0
21.8,21,833,0,8.1,2,1
21.8,21,810,0,10.3,2,0
21.8,21,849,0,9,2,1
21.8,21,833,0,11.4,2,0
21.8,21,817,0,16.1,2,1
22.2,21,826,0,10.3,2,0
22.2,21,845,0,13.9,2,1
22.2,21,836,0,13.9,2,0
22.2,21,806,0,11.4,2,1
22.2,21,814,0,15,2,0
22.2,21,814,0,10.3,2,0
22.2,21,816,0,10.3,2,1
22.2,21,832,0,11.4,2,0
22.2,21,806,0,9.2,2,1
22.2,21,818,0,10.3,2,0
22.2,21,811,0,6.9,2,1
22.2,21,806,0,8.1,2,0
22.2,21,814,0,11.4,2,1
22.2,21,826,0,9.2,2,0
22.2,21,848,0,9.2,2,1
22.2,21,821,0,9.2,2,0
22.2,21,848,0,11.4,2,0
22.6,22.6,665,0,11.4,2,1
22.6,22.6,825,0,12.8,2,0
22.6,22.6,790,0,12.8,2,1
22.6,22.6,800,0,10.3,2,0
22.6,22.6,821,0,11.4,2,1
22.6,22.6,797,0,15,2,0
22.6,22.6,793,0,18.3,2,1
22.6,22.6,801,0,15,2,0
22.6,22.6,795,0,10.6,2,1
22.6,22.6,822,0,8.1,2,0
22.6,22.6,796,0,10.3,2,0
22.6,22.6,801,0,12.8,2,1
22.6,22.6,796,0,11.4,2,0
22.6,22.6,833,0,9.2,2,1
22.6,22.6,809,0,10.3,2,0
22.6,22.6,808,0,9.2,2,1
22.6,22.6,832,0,10.3,2,0
22.6,22.6,807,0,6.9,2,1
22.6,22.6,821,0,11.4,2,0
22.6,22.6,807,0,65.2,2,1
22.6,22.6,787,0,16.1,2,0
22.6,22.6,831,0,13.9,2,0
22.6,22.6,805,0,13.9,2,1
22.6,22.6,831,0,8.1,2,0
23,23,818,0,12.8,2,1
23,23,792,0,11.4,2,0
23,23,821,0,55.9,2,1
23,23,835,0,11.4,2,0
23,23,825,0,15,2,1
23,23,824,0,18.3,2,0
23,23,799,0,13.9,2,1
23,23,810,0,10.3,2,0
23,23,840,0,6.9,2,0
23,23,811,0,6.9,2,1
23,23,831,0,9.2,2,0
23,23,840,0,10.3,2,1
23,22.7,807,0,8.1,2,0
23,22.7,798,0,6.9,2,1
23,22.7,796,0,8.1,2,0
23,22.7,818,0,9.2,2,1
23,22.6,845,0,8.1,2,0
23,22.6,802,0,9.2,2,1
23,22.6,820,0,9.2,2,0
23,22.6,811,0,6.9,2,0
23,22.6,822,0,6.9,2,1
23,22.6,814,0,11.4,2,0
23,22.6,805,0,16.7,2,1
23,22.6,814,0,9.2,2,0
23,22.6,837,0,9.2,2,1
23,22.6,843,0,8.1,2,0
23,22.6,843,0,9.2,2,1
23,22.6,808,0,11.4,2,0
23,22.6,840,0,8.1,2,1
23,22.6,825,0,11.4,2,0
23,22.6,796,0,12.8,2,0
23,22.6,842,0,13.9,2,1
23,22.6,806,0,15,2,0
23,22.6,812,0,11.4,2,1
23,22.6,840,0,6.9,2,0
23,22.6,799,0,13.9,2,1
23,22.6,807,0,15,2,0
23,22.6,806,0,13.9,2,1
23,22.6,800,0,11.4,2,0
23,22.6,810,0,10.3,2,1
23,22.6,826,0,8.1,2,0
23.4,22.6,835,0,6.9,2,0
23.4,22.6,798,0,17.2,2,1
23.4,22.6,812,0,13.9,2,0
23.4,22.6,807,0,13.9,2,1
23.4,22.6,802,0,9.2,2,0
23.4,22.6,829,0,11.4,2,1
