MaxTemp,mintemp,Humditiy,WindSpeed,Label
33.25999832,19.68,69,8.1,0
33.09000015,20.68,69,6.9,0
30.06999969,21.68,69,6.9,1
30.43000031,22.68,69,12.8,0
32.00999832,13.68,69,9.2,1
33.38000107,14.68,69,25.3,0
33.25,15.68,69,16.1,1
32.97999954,12.96,70,13.9,0
32.29000092,13.96,69,11.4,1
32.77999878,14.96,69,11.4,0
31.79000092,15.98,69,8.1,1
32.11000061,16.98,69,6.9,0
32.68000031,17.98,69,11.4,0
33.65999985,18.96,69,9.2,1
32.90999985,19.96,69,8.1,0
32.45999908,20.96,69,13.9,1
33.54000092,21.96,69,8.1,0
33.47999954,22.96,69,8.1,1
34.18000031,23.96,69,15,0
33.11999893,24.96,69,8.1,1
32.00999832,25.96,69,8.1,0
33.34999847,10.8,69,12.8,1
34.34999847,11.8,69,17.2,0
35.36000061,12.8,69,15,0
35.72999954,13.8,69,11.4,1
35,14.8,69,17.2,0
34.18000031,15.8,69,9.2,1
34.36999893,16.8,69,9.2,0
34.00999832,17.8,75,11.4,1
34.16999817,18.8,73,11.4,0
34.40999985,19.8,73,15.9,1
34.38000107,20.8,73,9.2,0
33.65999985,21.8,73,8.1,1
33.95000076,22.8,73,6.9,0
33.75,4.2,72,19.7,0
33.54999924,5.2,73,9.2,1
33.97000122,6.2,72,8.1,0
34.47999954,7.2,71,15,1
33.65999985,8.2,71,11.4,0
33.84999847,9.2,71,17.2,1
33.77999878,10.2,69,18.3,0
34.40999985,6.1,69,13.9,1
34.25999832,7.1,69,16.1,0
34.13000107,8.1,70,16.1,1
34.06999969,9.1,70,28.9,0
34.00999832,10.1,69,21.9,0
33.70000076,11.1,69,12.8,1
34.86999893,12.1,71,123.3,0
33.90000153,13.1,70,17.2,1
34.66999817,14.1,71,16.1,0
34.43999863,13.8,71,13.9,1
34.77999878,14.8,71,10.3,0
34.83000183,15.8,71,13.9,1
34.86999893,16.8,70,13.9,0
35.11999893,17.8,70,16.1,1
35.24000168,18.8,69,17.2,0
35.59000015,19.8,69,9.2,0
35.38000107,20.8,69,11.4,1
35.38999939,21.8,69,11.4,0
35.27999878,22.8,69,10.3,1
23.8,23.8,69,17.2,0
23.8,23.8,69,9.2,1
23.8,23.8,69,9.2,0
23.8,23.8,69,10.3,1
23.8,23.8,69,13.9,0
23.8,23.8,69,23,1
23.8,23.8,69,16.1,0
23.8,23.8,68,18.3,0
23.8,23.8,68,18.3,1
23.8,23.8,67,18.3,0
23.8,23.8,68,19.7,1
23.8,23.8,69,15,0
23.8,23.8,68,16.1,1
23.8,23.8,69,19.7,0
23.8,23.8,69,13.9,1
23.8,23.8,69,15,0
23.8,23.8,69,12.8,1
23.8,23.8,69,13.9,0
23.8,23.8,70,15,0
23.8,23.8,69,18.3,1
23.8,23.8,69,17.2,0
23.8,23.8,69,17.2,1
23.8,23.8,69,16.1,0
23.8,23.8,69,13.9,1
23.8,23.8,69,15,0
23.8,23.8,69,15,1
23.8,23.8,69,15,0
23.8,23.8,69,15,1
23.8,23.8,69,13.9,0
23.8,23.8,69,16.1,0
23.8,23.8,69,12.8,1
23.8,23.8,69,17.2,0
23.8,23.8,69,17.2,1
23.8,23.4,69,16.1,0
23.8,23.4,69,26.4,1
23.8,23.4,69,13.9,0
23.8,23.4,69,16.1,1
23.8,23.4,70,13.9,0
23,23,77,13.9,1
23,23,77,17.2,0
23,23,76,16.1,0
23.4,23,75,13.9,1
23.4,23,75,18.3,0
23.4,23,74,11.4,1
23.4,23,74,13.9,0
23.4,23,74,13.9,1
23.4,23,75,9.2,0
23.8,23,74,9.2,1
23.8,23,74,9.2,0
23.8,23,73,11.4,1
23.8,23,74,13.9,0
23.8,23,74,13.9,0
23.8,23,75,17.2,1
23.8,23,75,9.2,0
23.8,23,75,9.2,1
23.8,23,75,17.2,0
23.8,23,75,17.2,1
23.8,23,74,11.4,0
24.1,23,75,17.2,1
24.1,23,75,9.3,0
21,21,69,9.2,1
21,21,69,12.8,0
21,21,70,17.2,0
21,21,70,16.1,1
21,21,70,12.8,0
21,21,69,17.2,1
21,21,69,18.3,0
21,21,69,15,1
21,21,69,11.4,0
21,21,69,11.4,1
21,21,69,8.1,0
21,21,68,11.4,1
21,21,69,10.3,0
21,21,69,11.4,0
21,21,69,9.2,1
21,21,68,10.3,0
21,21,70,13.9,1
21,21,70,13.9,0
21,21,69,16.1,1
21,21,69,19.7,0
21.4,21,69,13.9,1
21.4,21,69,17.2,0
21.4,21,69,15,1
21.4,21,67,13.9,0
21.4,21,66,13.9,0
21.4,21,66,10.3,1
21.4,21,68,11.4,0
21.4,21,68,11.4,1
21.4,21,67,10.3,0
21.4,21,66,12.8,1
21.4,21,66,13.9,0
21.4,21,66,15,1
21.4,21,66,16.1,0
21.4,21,67,17.2,1
21.4,21,68,11.4,0
21.4,21,68,10.3,0
21.4,21,67,9.2,1
21.4,21,66,10.3,0
21.4,21,65,13.9,1
21.4,21,64,17.2,0
20.6,20.6,70,13.9,1
20.6,20.6,70,10.3,0
20.6,20.6,70,11.4,1
20.6,20.6,70,11.4,0
20.6,20.6,70,8.1,1
20.6,20.6,70,6.9,0
20.6,20.6,70,9.2,0
20.6,20.6,70,15,1
20.6,20.6,70,16.1,0
21,20.6,69,12.8,1
21,20.6,69,10.3,0
21,20.6,69,6.9,1
21,20.6,69,9.2,0
21,20.6,68,8.1,1
21,20.6,69,11.4,0
21,20.6,70,13.9,1
21,20.6,70,13.9,0
21,20.6,70,9.2,0
21,20.6,70,9.2,1
21,20.6,70,12.8,0
21,20.6,69,16.1,1
21,20.6,70,10.3,0
21,20.6,69,10.3,1
21,20.6,69,10.3,0
21,20.6,69,15,1
21,20.6,69,6.9,0
21,20.6,69,10.3,1
21,20.6,69,12.8,0
21,20.6,69,11.4,0
21,20.6,69,10.3,1
21,20.6,69,9.2,0
21,20.6,69,8.1,1
20.2,20.2,69,9.2,0
20.2,20.2,69,9.2,1
20.2,20.2,69,17.2,0
20.2,20.2,69,10.3,1
20.2,20.2,69,11.4,0
20.6,20.2,69,12.8,1
20.6,20.2,69,12.8,0
20.6,20.2,69,12.8,0
20.6,20.2,69,9.2,1
20.6,20.2,69,13.9,0
20.6,20.2,69,8.1,1
20.6,20.2,69,8.1,0
20.6,20.2,70,13.9,1
20.6,20.2,71.56,15,0
20.6,20.2,72.56,13.9,1
18.2,18.2,73.56,9.2,0
18.2,18.2,74.56,12.8,1
18.2,18.2,75.56,9.2,0
18.6,18.2,76.56,11.4,0
18.6,18.2,77.56,9.2,1
19.6,1000,78.56,13.9,0
20.6,1000,79.56,11.4,1
21.6,1000,80.56,10.3,0
19.4,19.4,68,11.4,1
19.4,19.4,65,12.8,0
19.4,19.4,65,6.9,1
19.4,19.4,65,7.2,0
19.8,19.4,65,6.9,1
19.8,19.4,65,16.1,0
19.8,19.4,64,6.9,0
19.8,19.4,65,10.3,1
19.8,19.4,65,9.2,0
19.8,19.4,64,8.1,1
19.8,19.4,65,12.8,0
19.8,19.4,64,11.4,1
20.2,19.4,64,12.8,0
20.2,19.4,64,10.3,1
20.2,19.4,63,10.3,0
20.2,19.4,63,10.3,1
20.2,19.4,64,8.1,0
20.2,19.4,64,8.1,0
20.2,19.4,63,9.2,1
20.2,19.4,63,6.9,0
20.2,19.4,63,6.9,1
20.2,19.4,63,46.1,0
20.2,19.4,63,6.9,1
20.2,20.2,71,9.2,0
20.2,20.2,71,5.8,1
20.2,20.2,70,5.8,0
20.2,20.2,70,6.9,1
20.3,20.2,70,6.9,0
20.6,20.2,71,8.1,0
20.2,20.2,71,8.1,1
20.2,20.2,71,8.1,0
20.2,20.2,71,9.2,1
20.2,20.2,71,10.3,0
20.2,20.2,71,8.1,1
20.2,20.2,71,8.1,0
20.2,20.2,71,9.2,1
20.6,20.2,71,8.1,0
20.6,20.2,71,8.1,1
20.6,20.2,71,8.1,0
20.6,20.2,71,8.1,0
20.6,20.2,71,9.2,1
20.6,20.2,71,9.2,0
20.6,20.2,71,8.1,1
20.6,20.2,71,8.1,0
20.6,20.2,71,9.2,1
18.2,18.2,72,10.3,0
18.2,18.2,72,9.2,1
18.2,18.2,72,17.2,0
18.2,18.2,71,18.3,1
18.2,18.2,71,9.2,0
18.2,18.2,70,8.1,0
18.2,18.2,72,6.9,1
18.3,18.2,71,6.9,0
18.6,18.2,71,5.8,1
18.6,18.2,70,6.9,0
18.6,18.2,70,8.1,1
18.6,18.2,70,6.9,0
18.6,18.2,66,9.2,1
18.6,18.2,70,5.8,0
19.8,19.8,70,9.2,1
19.8,19.8,70,8.1,0
19.8,19.8,70,4.7,0
19.8,19.8,70,5.8,1
19.8,19.8,70,6.9,0
20.2,19.8,70,5.8,1
20.2,19.8,70,6.9,0
20.2,19.8,70,6.9,1
20.2,19.8,70,5.8,0
20.2,19.8,70,6.9,1
20.2,19.8,70,9.2,0
20.2,19.8,70,9.2,1
20.2,19.8,69,8.1,0
20.2,19.8,69,9.2,0
20.2,19.8,69,8.1,1
20.2,19.8,69,6.9,0
20.2,19.8,69,5.8,1
20.2,19.8,69,8.1,0
20.2,19.8,69,9.2,1
20.2,19.8,69,5.8,0
20.2,19.8,70,5.8,1
20.2,19.8,69,4.7,0
21.8,21.8,73,5.8,1
21.8,21.8,73,5.8,0
21.8,21.8,73,6.9,0
21.8,21.8,73,8.1,1
21.8,21.8,73,8.1,0
21.8,21.8,73,11.4,1
21.8,21.8,73,8.1,0
22.2,21.8,73,6.9,1
22.2,21.8,73,8.1,0
22.2,21.8,73,8.1,1
22.2,21.8,72,9.2,0
22.2,21.8,73,9.2,1
22.2,21.8,73,5.8,0
22.2,21.8,73,9.2,0
21.8,21.8,73,6.9,1
21.8,21.8,74,9.2,0
21.8,21.8,75,9.2,1
21.8,21.8,76,9.2,0
-1000,1000,77,5.8,1
-1000,1000,78,6.9,0
22.2,22.2,76,8.1,1
22.2,22.2,76,12.8,0
22.2,22.2,76,6.9,1
22.2,22.2,75,8.1,0
-1000,1000,76,9.2,0
22.6,22.6,73,9.2,1
22.6,22.6,73,9.2,0
22.6,22.6,73,5.8,1
22.6,22.6,73,11.4,0
22.6,22.6,73,9.2,1
22.6,22.6,73,11.4,0
22.6,22.6,73,8.1,1
22.6,22.6,73,5.8,0
22.7,22.6,72,6.9,1
22.7,22.6,73,5.8,0
22.7,22.6,73,6.9,0
22.7,22.6,73,5.8,1
22.7,22.6,73,9.2,0
22.7,22.6,73,9.2,1
22.7,22.6,72,8.1,0
22.7,22.6,72,5.8,1
22.7,22.6,72,5.8,0
22.7,22.6,72,11.4,1
20.6,20.6,78,8.1,0
26.2,26.2,59,8.1,1
26.2,26.2,59,9.2,0
24.8,24.8,59,5.8,0
24.8,24.8,59,8.1,1
24.5,24.5,59,6.9,0
25.3,25.3,58,11.4,1
26.2,26.2,58,9.2,0
26.2,26.2,58,10.3,1
26.2,26.2,58,9.2,0
22.2,22.2,73,8.1,1
22.2,22.2,73,5.8,0
22.3,22.2,74,9.2,1
22.2,22.2,86,6.9,0
22.2,22.2,87,5.8,0
22.2,22.2,88,10.3,1
22.2,22.2,86,8.1,0
22.2,22.2,85,9.2,1
22.2,22.2,85,10.3,0
22.2,22.2,86,9.2,1
22.6,22.2,86,8.1,0
22.6,22.2,86,11.4,1
22.6,22.2,85,5.8,0
22.6,22.2,85,6.9,1
22.6,22.2,85,6.9,0
22.6,22.6,85,9.2,0
22.6,22.6,85,9.2,1
22.6,22.6,85,4.7,0
22.6,22.6,85,9.2,1
22.6,22.6,84,8.1,0
22.7,22.6,84,10.3,1
23,22.6,83,10.3,0
23,22.6,82,8.1,1
21.8,21.8,88,9.2,0
21.8,21.8,88,8.1,1
21.8,21.8,88,9.2,0
22.2,21.8,88,6.9,0
22.2,21.8,88,5.8,1
22.2,21.8,89,9.2,0
22.2,21.8,88,11.4,1
22.2,21.8,87,11.4,0
22.6,21.8,87,13.9,1
22.6,21.8,88,9.2,0
22.6,21.8,88,8.1,1
22.6,22.6,87,9.2,0
22.6,22.6,86,6.9,1
22.6,22.6,86,9.2,0
22.6,22.6,86,8.1,0
22.6,22.6,86,5.8,1
22.6,22.6,85,18.3,0
22.6,22.6,85,11.4,1
22.6,22.6,86,6.9,0
22.6,22.6,86,5.8,1
22.6,22.6,86,8.1,0
22.6,22.6,86,15,1
22.6,22.6,86,11.4,0
22.6,22.6,85,12.8,1
22.6,22.6,86,12.8,0
22.6,22.6,86,16.1,0
22.6,22.6,85,8.1,1
22.6,22.6,82,6.9,0
22.6,22.6,82,9.2,1
22.6,22.6,84,8.1,0
22.6,22.6,84,8.1,1
22.6,22.6,85,10.3,0
22.6,22.6,85,8.1,1
22.6,22.6,85,9.2,0
22.6,22.6,85,11.4,1
22.6,22.6,85,12.8,0
22.6,22.6,85,69.1,0
22.6,22.6,85,9.2,1
22.6,22.6,85,8.1,0
22.6,22.6,85,9.2,1
22.6,22.6,85,16.1,0
22.6,22.6,85,12.4,1
22.6,22.6,85,10.3,0
22.6,22.6,84,13.9,1
22.6,22.6,84,26.7,0
22.6,22.6,85,9.2,1
22.6,22.6,85,11.4,0
22.6,22.6,84,11.4,0
22.6,22.6,84,13.9,1
22.6,22.6,84,9.2,0
22.6,22.6,82,13.9,1
22.6,22.6,84,19.7,0
22.6,22.6,85,17.2,1
21,21,75,16.1,0
21,21,77,17.2,1
21.1,21,77,10.3,0
21.4,21,77,12.8,1
21.4,21,76,12.8,0
21.4,21,76,11.4,0
21.4,21,76,11.4,1
21.4,21,76,8.1,0
21.4,21,76,10.3,1
21.4,21,76,11.4,0
21.4,21,76,11.4,1
21.4,21,76,15,0
21.4,21,75,6.9,1
21.4,21,75,5.8,0
21.4,21,76,12.8,1
21.8,21,77,15,0
21.8,21,77,17.2,0
21.8,21,76,18.3,1
21.8,21,75,11.4,0
21.8,21,74,9.2,1
21.8,21,74,11.4,0
21.8,21,74,10.3,1
21.8,21,74,8.1,0
21.8,21,74,13.9,1
21.8,21,74,20.8,0
21.8,21,74,17.2,1
21.8,21,74,16.1,0
21.8,21,74,15,0
21.8,21,75,12.8,1
21.8,21,75,11.4,0
21.8,21,74,45.7,1
21.8,21,74,11.4,0
21.8,21,74,4.7,1
21.8,21,74,10.3,0
21.8,21,75,18.3,1
21.8,21,75,23,0
21.8,21,74,21.9,1
21.8,21,74,23,0
21.8,21,74,9.2,0
21.8,21,74,8.1,1
21.8,21,74,10.3,0
21.8,21,74,9,1
21.8,21,74,11.4,0
21.8,21,73,16.1,1
22.2,21,73,10.3,0
22.2,21,74,13.9,1
22.2,21,74,13.9,0
22.2,21,74,11.4,1
22.2,21,74,15,0
22.2,21,74,10.3,0
22.2,21,74,10.3,1
22.2,21,74,11.4,0
22.2,21,74,9.2,1
22.2,21,74,10.3,0
22.2,21,74,6.9,1
22.2,21,74,8.1,0
22.2,21,74,11.4,1
22.2,21,74,9.2,0
22.2,21,74,9.2,1
22.2,21,74,9.2,0
22.2,21,74,11.4,0
22.6,22.6,72,11.4,1
22.6,22.6,73,12.8,0
22.6,22.6,73,12.8,1
22.6,22.6,72,10.3,0
22.6,22.6,72,11.4,1
22.6,22.6,72,15,0
22.6,22.6,72,18.3,1
22.6,22.6,72,15,0
22.6,22.6,72,10.6,1
22.6,22.6,73,8.1,0
22.6,22.6,73,10.3,0
22.6,22.6,72,12.8,1
22.6,22.6,73,11.4,0
22.6,22.6,73,9.2,1
22.6,22.6,73,10.3,0
22.6,22.6,73,9.2,1
22.6,22.6,73,10.3,0
22.6,22.6,73,6.9,1
22.6,22.6,73,11.4,0
22.6,22.6,73,65.2,1
22.6,22.6,73,16.1,0
22.6,22.6,73,13.9,0
22.6,22.6,73,13.9,1
22.6,22.6,73,8.1,0
23,23,74,12.8,1
23,23,74,11.4,0
23,23,74,55.9,1
23,23,74,11.4,0
23,23,73,15,1
23,23,73,18.3,0
23,23,73,13.9,1
23,23,73,10.3,0
23,23,73,6.9,0
23,23,73,6.9,1
23,23,73,9.2,0
23,23,73,10.3,1
23,22.7,73,8.1,0
23,22.7,74,6.9,1
23,22.7,74,8.1,0
23,22.7,73,9.2,1
23,22.6,73,8.1,0
23,22.6,74,9.2,1
23,22.6,74,9.2,0
23,22.6,73,6.9,0
23,22.6,73,6.9,1
23,22.6,73,11.4,0
23,22.6,76,16.7,1
23,22.6,74,9.2,0
23,22.6,73,9.2,1
23,22.6,73,8.1,0
23,22.6,73,9.2,1
23,22.6,73,11.4,0
23,22.6,73,8.1,1
23,22.6,73,11.4,0
23,22.6,73,12.8,0
23,22.6,73,13.9,1
23,22.6,73,15,0
23,22.6,73,11.4,1
23,22.6,73,6.9,0
23,22.6,73,13.9,1
23,22.6,73,15,0
23,22.6,72,13.9,1
23,22.6,72,11.4,0
23,22.6,72,10.3,1
23,22.6,73,8.1,0
23.4,22.6,73,6.9,0
23.4,22.6,73,17.2,1
23.4,22.6,72,13.9,0
23.4,22.6,72,13.9,1
23.4,22.6,73,9.2,0
23.4,22.6,73,11.4,1
23.4,22.6,72,9.2,0
23.4,23.4,72,9.2,1
24.1,24.1,71,11.4,0
24.1,24.1,72,6.3,1
24.1,24.1,72,9.2,0
24.5,24.1,72,6.9,0
24.5,24.1,71,10.3,1
24.6,24.1,71,12.8,0
24.8,24.1,69,13.9,1
24.8,24.1,70,11.4,0
24.8,24.1,69,9.2,1
24.8,24.1,69,10.3,0
24.8,24.1,70,10.3,1
24.8,24.1,70,8.1,0
24.8,24.1,69,8.1,1
24.8,24.1,69,11.4,0
24.8,24.1,69,6.9,0
24.8,24.1,70,12.8,1
24.8,24.1,70,12.8,0
24.8,24.1,69,9.2,1
24.8,24.1,70,6.9,0
24.8,24.1,70,10.3,1
25.3,24.1,70,10.3,0
25.3,24.1,70,9.2,1
25.3,24.1,70,9.2,0
25.3,24.1,69,9.2,1
25.3,24.1,69,11.4,0
25.3,24.1,69,8.1,0
25.3,24.1,70,6.9,1
25.3,24.1,70,4.7,0
25.3,24.1,70,6.9,1
25.3,24.1,71,8.1,0
25.3,24.1,70,9.2,1
25.3,24.1,70,9.2,0
25.3,24.1,69,6.9,1
25.3,24.1,69,9.2,0
25.3,24.1,70,12.8,1
25.3,24.1,69,15,0
25.3,24.1,70,11.4,0
25.3,24.1,69,4.7,1
25.3,24.1,69,5.8,0
25.3,24.1,69,5.8,1
25.3,24.1,69,8.1,0
25.3,24.1,69,6.9,1
25.3,24.1,69,8.1,0
25.8,24.1,69,9.2,1
25.8,24.1,69,9.2,0
25.8,24.1,69,9.2,1
25.8,24.1,69,6.9,0
25.8,24.1,69,6.9,0
25.8,24.1,69,6.9,1
25.8,24.1,69,9.2,0
25.8,24.1,69,11.4,1
25.8,24.1,69,11.4,0
25.8,24.1,69,11.4,1
25.8,24.1,69,9.2,0
25.8,24.1,70,5.8,1
25.8,24.1,69,8.1,0
25.8,24.1,69,6.9,1
25.8,24.1,69,6.9,0
25.8,24.1,70,8.1,0
25.8,24.1,69,10.3,1
25.8,24.1,69,6.9,0
25.8,24.1,69,6.9,1
26.8,1000,70,9.2,0
27.8,1000,71,8.1,1
23,23,77,11.4,0
23.4,23,77,5.8,1
23.4,23,76,6.9,0
23.4,23,75,10.3,1
23.4,23,75,6.9,0
23.4,23,75,8.1,0
23.4,23,75,6.9,1
23.4,23,75,9.2,0
23.4,23,75,11.4,1
23.4,23,75,9.2,0
23.4,23,75,10.3,1
23.4,22.7,75,12.8,0
23.4,22.6,75,9.2,1
23.4,22.6,76,8.1,0
23.4,22.6,76,4.7,1
23.4,22.6,75,8.1,0
23.4,22.6,75,5.8,0
23.4,22.6,75,9.2,1
23.4,22.6,75,11.4,0
23.4,22.6,75,9.2,1
23.4,22.6,75,6.9,0
23.4,22.6,75,8.1,1
23.4,22.6,75,5.8,0
23.4,22.6,75,9.2,1
23.4,22.6,76,10.3,0
23.4,22.6,76,8.1,1
23.4,22.6,76,8.1,0
23.4,22.6,75,6.9,0
23.4,22.6,75,6.9,1
23.4,22.6,76,3.4,0
23.4,22.6,76,4.7,1
23.4,22.6,76,4.6,0
23.4,22.6,75,4.7,1
23.4,22.6,75,5.8,0
23.4,22.6,75,4.7,1
23.4,22.6,75,4.7,0
23.4,22.6,75,5.8,1
23.4,22.6,75,4.7,0
23.4,22.6,75,9.2,0
23.4,22.6,75,9.2,1
23.4,22.6,75,8.1,0
23.4,22.6,76,8.1,1
23.4,22.6,76,9.2,0
23.4,22.6,76,9.2,1
23.4,22.6,75,11.4,0
23.4,22.6,77,4.7,1
23.4,22.6,76,5.8,0
23.4,22.6,77,3.4,1
23.4,22.6,75,3.4,0
23.4,22.6,75,4.7,0
23.4,22.6,74,4.7,1
23.4,22.6,74,3.4,0
23.4,22.6,73,6.9,1
23.4,22.6,74,4.7,0
23.4,22.6,73,4.7,1
23.4,22.6,75,3.4,0
23.8,22.6,74,6.4,1
23.8,22.6,74,8.1,0
23.8,22.6,74,6.9,1
23.8,22.6,74,5.8,0
23.8,22.6,73,4.7,0
23.8,22.6,73,9.2,1
23.8,22.6,73,5.8,0
24.1,22.6,73,5.8,1
24.1,22.6,73,4.7,0
24.1,22.6,73,9.2,1
24.1,22.6,73,4.7,0
24.1,22.6,73,6.9,1
24.1,22.6,73,6.9,0
24.1,22.6,73,6.9,1
24.1,22.6,73,10.3,0
24.1,22.6,73,4.7,0
24.1,22.6,73,4.7,1
24.1,22.6,73,6.9,0
24.1,22.6,73,6.9,1
24.1,22.6,73,3.4,0
24.1,22.6,73,4.7,1
24.1,22.6,73,10.3,0
24.1,22.6,73,5.8,1
24.1,22.6,73,5.8,0
24.1,22.6,73,5.8,1
24.1,22.6,73,3.4,0
24.1,22.6,73,4.7,0
24.1,22.6,73,6.9,1
24.1,22.6,73,10.3,0
24.1,22.6,73,8.1,1
24.1,22.6,73,5.8,0
24.1,22.6,73,6.9,1
24.1,22.6,73,9.2,0
24.1,22.6,73,6.9,1
24.1,22.6,73,6.9,0
24.1,22.6,73,8.1,1
24.1,22.6,72,6.9,0
24.1,22.6,72,5.8,0
24.1,22.6,72,8.1,1
24.1,22.6,72,11.4,0
24.1,22.6,72,9.2,1
24.1,22.6,72,5.8,0
23.4,23.4,77,6.9,1
23.4,23.4,77,5.8,0
23.8,23.4,77,6.9,1
23.8,23.4,77,3.4,0
23.8,23.4,76,5.8,1
23.8,23.4,76,6.9,0
23.8,23.4,77,3.8,0
24.1,23.4,76,13.9,1
24.1,23.4,75,5.8,0
24.1,23.4,75,9.2,1
24.1,23.4,75,9.2,0
24.1,23.4,75,6.9,1
24.1,23.4,75,6.9,0
24.1,23.4,74,9.2,1
24.1,23.4,74,8.1,0
24.1,23.4,74,9.2,1
24.1,23.4,74,8.1,0
24.1,23.4,74,11.4,0
24.1,23.4,74,9.2,1
24.1,23.4,74,9.2,0
24.1,23.4,74,6.9,1
24.1,23.4,74,10.3,0
24.1,23.4,74,8.1,1
24.1,23.4,74,8.1,0
24.1,23.4,75,9.2,1
24.1,23.4,75,5.8,0
24.1,23.4,74,10.3,1
24.1,23.4,74,11.4,0
24.1,23.4,75,9.2,0
24.1,23.4,75,5.8,1
24.1,23.4,75,4.7,0
24.1,23.4,74,20.8,1
24.1,23.4,76,6.9,0
24.1,23.4,76,6.9,1
24.1,23.4,76,11.4,0
24.1,23.4,76,5.8,1
24.1,23.4,76,12.8,0
24.1,23.4,75,10.3,1
24.1,23.4,75,5.8,0
24.1,23.4,74,5.8,0
24.1,23.4,74,6.9,1
24.1,23.4,74,8.1,0
24.1,23.4,74,9.2,1
24.1,23.4,74,10.3,0
24.2,23.4,74,6.9,1
24.5,23.4,74,9.2,0
24.5,23.4,73,9.2,1
24.5,23.4,73,11.4,0
24.5,23.4,74,12.8,1
24.5,23.4,73,9.2,0
24.5,23.4,74,12.8,0
24.5,23.4,74,11.4,1
24.5,23.4,74,9.2,0
24.5,23.4,73,20.8,1
24.5,23.4,73,8.1,0
24.5,23.4,73,13.9,1
24.5,23.4,74,13.9,0
24.5,23.4,75,17.2,1
24.5,23.4,75,16.1,0
24.5,23.4,76,11.4,1
24.5,23.4,75,11.4,0
24.5,23.4,75,9.2,0
24.5,23.4,75,11.4,1
24.5,23.4,75,13.9,0
24.5,23.4,77,11.4,1
24.5,23.4,77,13.9,0
24.5,23.4,76,13.9,1
24.5,23.4,75,13.9,0
24.5,23.4,74,11.4,1
24.5,23.4,75,16.1,0
24.5,23.4,75,16.1,1
24.5,23.4,76,13.9,0
18.6,18.6,74,8.1,0
18.6,18.6,74,10.3,1
18.6,18.6,74,11.4,0
18.6,18.6,73,13.9,1
18.6,18.6,73,11.4,0
18.6,18.6,73,12.8,1
18.6,18.6,73,11.4,0
18.6,18.6,73,17.2,1
18.6,18.6,73,10.3,0
18.6,18.6,73,19.7,1
18.6,18.6,73,16.1,0
18.6,18.6,73,8.1,0
18.6,18.6,73,13.9,1
18.6,18.6,73,6.9,0
18.6,18.6,73,16.1,1
18.6,18.6,73,9.2,0
18.6,18.6,72,23,1
18.6,18.6,72,16.1,0
18.6,18.6,72,13.9,1
18.6,18.6,72,23,0
18.6,18.6,73,17.2,1
18.6,18.6,73,5.8,0
18.6,18.6,73,11.4,0
19,18.6,73,11.4,1
19,18.6,73,11.4,0
19,18.6,73,23,1
19,18.6,73,9.2,0
19.8,19.8,84,10.3,1
19.8,19.8,86,9.2,0
19.8,19.8,86,11.4,1
19.8,19.8,86,9.2,0
19.8,19.8,85,11.4,1
20.2,19.8,85,16.1,0
20.2,19.8,84,23,0
20.2,19.8,84,23,1
20.2,19.8,84,17.2,0
20.2,19.8,85,12.8,1
20.2,19.8,83,17.2,0
20.2,19.8,82,11.4,1
20.2,19.8,82,19.7,0
20.2,19.8,82,16.1,1
20.2,19.8,82,13.9,0
20.2,19.8,82,11.4,1
20.2,19.8,82,23,0
20.2,19.8,82,16.1,0
20.2,19.8,82,17.2,1
20.2,19.8,81,18.3,0
20.2,19.8,81,8.1,1
20.2,19.8,81,9.2,0
20.2,19.8,81,10.3,1
20.2,19.8,81,11.4,0
20.2,19.8,81,12.8,1
20.2,19.8,81,16.1,0
20.2,19.8,80,9.2,1
20.2,19.8,80,11.4,0
20.2,19.8,80,10.3,0
20.2,19.8,81,9.2,1
20.2,19.8,80,9.2,0
20.2,19.8,80,11.4,1
20.2,19.8,81,8.1,0
20.2,19.8,81,8.1,1
20.2,19.8,81,10.3,0
20.2,19.8,81,11.4,1
20.2,19.8,81,12.8,0
20.2,19.8,81,10.3,1
20.2,19.8,81,13.9,0
20.2,19.8,81,13.9,0
20.2,19.8,81,13.9,1
20.2,19.8,82,16.1,0
20.2,19.8,82,10.3,1
20.2,19.8,81,17.2,0
20.2,19.8,81,9.2,1
20.3,19.8,82,6.9,0
20.6,19.8,82,8.1,1
20.6,19.8,82,10.3,0
20.6,19.8,82,9.5,1
20.6,19.8,82,6.9,0
20.6,19.8,82,9.2,0
20.6,19.8,82,9.2,1
20.6,19.8,82,11.4,0
20.6,19.8,81,13.9,1
20.6,19.8,80,15,0
20.6,19.8,80,16.1,1
20.6,19.8,80,10.3,0
20.6,19.8,80,36.8,1
20.6,19.8,80,18.3,0
20.6,19.8,80,15,1
20.6,19.8,80,9.2,0
20.6,19.8,80,11.4,0
20.6,19.8,80,6.9,1
20.6,19.8,79,13.9,0
20.6,19.8,79,11.4,1
20.6,19.8,79,11.4,0
20.6,19.8,79,6.9,1
20.6,19.8,79,13.9,0
20.6,19.8,80,11.4,1
20.6,19.8,80,11.4,0
20.6,19.8,80,17.2,1
20.6,19.8,80,17.2,0
20.6,19.8,80,10.3,0
20.6,19.8,80,11.4,1
20.6,19.8,80,5.8,0
20.6,19.8,79,9.2,1
20.6,19.8,79,6.9,0
20.6,19.8,80,8.1,1
20.6,19.8,79,6.7,0
20.6,19.8,79,9.2,1
